"Deploy Date","Deploy Time","Retrieve Date","Retrieve Time","Sonde Model Number (Nickname)","pH Model Number","rpDO Model Number","roxDO Model Number","Turb Model Number","Cond Model Number","Chloro Model Number","EXO Model Number","DATE","TIME","F_Record","FILENAME","SITENAME","USERID","FAULTCODE","SpCond","F_SpCond","Sal","F_Sal","Depth","F_Depth","DO_pct","F_DO_pct","DO_mgl","F_DO_mgl","FDOMQSU","FDOMRFU","pH","F_pH","pHmV","BATTERY","Temp","F_Temp","Turb","F_Turb","WIPERPOSITIONVOLT","CHLOROPHYLLRFU","ChlFluor","F_ChlFluor","Date","Time","fDOMQSU","fDOMRFU","ChlorophyllRFU","PHMV"
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.908","0","33.43","0","1.703","0","98.9","0","8.09","0","","","7.98","0","-81.7","5.39","15.183","0","4.23","0","1.223","","2.16","0",2025-12-16,"13:45","22.18","7.41","0.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.062","0","33.55","0","1.709","0","101.1","0","8.22","0","","","7.99","0","-82.2","5.4","15.507","0","4.57","0","1.226","","2.15","0",2025-12-16,"14:00","20.58","6.88","0.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.112","0","33.59","0","1.721","0","101.8","0","8.25","0","","","7.99","0","-82.4","5.41","15.647","0","5.61","0","1.224","","2.16","0",2025-12-16,"14:15","19.96","6.68","0.53",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.335","0","33.76","0","1.742","0","102.3","0","8.25","0","","","8","0","-82.9","5.39","15.801","0","9.34","0","1.223","","3.2","0",2025-12-16,"14:30","17.32","5.81","0.79",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.631","0","33.98","0","1.775","0","104.7","0","8.36","0","","","8.02","0","-84.2","5.4","16.299","0","19.97","0","1.226","","4.96","0",2025-12-16,"14:45","13.93","4.69","1.23",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.685","0","34.03","0","1.803","0","104.8","0","8.35","0","","","8.03","0","-84.6","5.39","16.372","0","20.2","0","1.225","","5.8","0",2025-12-16,"15:00","13.26","4.47","1.44",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.712","0","34.05","0","1.843","0","105","0","8.36","0","","","8.03","0","-84.8","5.4","16.401","0","19.74","0","1.221","","6.55","0",2025-12-16,"15:15","12.98","4.38","1.62",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.704","0","34.04","0","1.877","0","105.3","0","8.37","0","","","8.04","0","-85.1","5.41","16.45","0","24.78","0","1.215","","7.48","0",2025-12-16,"15:30","12.51","4.22","1.85",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.7","0","34.04","0","1.926","0","105","0","8.36","0","","","8.04","0","-85.1","5.4","16.445","0","26.96","0","1.218","","7.75","0",2025-12-16,"15:45","12.36","4.18","1.92",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.704","0","34.04","0","1.98","0","105.3","0","8.37","0","","","8.04","0","-85.3","5.41","16.508","0","24.04","0","1.231","","10.08","0",2025-12-16,"16:00","12.19","4.12","2.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.723","0","34.06","0","2.024","0","105.7","0","8.39","0","","","8.04","0","-85.4","5.4","16.531","0","18.86","0","1.226","","6.49","0",2025-12-16,"16:15","12.3","4.16","1.6",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.724","0","34.06","0","2.073","0","105.4","0","8.38","0","","","8.04","0","-85.3","5.41","16.502","0","16.66","0","1.22","","6.11","0",2025-12-16,"16:30","12.48","4.22","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.728","0","34.06","0","2.131","0","105.3","0","8.37","0","","","8.04","0","-85.3","5.42","16.462","0","12.82","0","1.223","","10.07","0",2025-12-16,"16:45","12.58","4.25","2.5",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.72","0","34.05","0","2.19","0","105","0","8.36","0","","","8.04","0","-85.1","5.4","16.412","0","11.33","0","1.216","","5.28","0",2025-12-16,"17:00","13.38","4.51","1.3",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.722","0","34.05","0","2.242","0","104.4","0","8.31","0","","","8.04","0","-85","5.41","16.406","0","7.55","0","1.215","","5","0",2025-12-16,"17:15","13.4","4.52","1.24",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.727","0","34.06","0","2.294","0","102.4","0","8.15","0","","","8.03","0","-84.7","5.4","16.405","0","6.81","0","1.221","","5.86","0",2025-12-16,"17:30","13.04","4.4","1.45",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.729","0","34.06","0","2.334","0","85.4","0","6.79","0","","","7.97","0","-80.9","5.4","16.411","0","7.53","0","1.224","","2.5","0",2025-12-16,"17:45","12.95","4.37","0.61",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.731","0","34.06","0","2.37","0","92.4","0","7.35","0","","","7.99","0","-82.4","5.42","16.413","0","8.28","0","1.227","","3.61","0",2025-12-16,"18:00","12.68","4.28","0.89",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.726","0","34.06","0","2.399","0","96.9","0","7.71","0","","","8.01","0","-83.4","5.4","16.413","0","8.75","0","1.234","","3.82","0",2025-12-16,"18:15","13.1","4.42","0.94",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.719","0","34.05","0","2.417","0","100.2","0","7.97","0","","","8.02","0","-84.3","5.41","16.424","0","10.68","0","1.228","","4.95","0",2025-12-16,"18:30","13.36","4.51","1.22",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.714","0","34.05","0","2.419","0","101.9","0","8.11","0","","","8.03","0","-84.6","5.4","16.444","0","12.1","0","1.221","","10.73","0",2025-12-16,"18:45","13.23","4.46","2.66",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.687","0","34.03","0","2.404","0","103.1","0","8.21","0","","","8.03","0","-84.8","5.4","16.41","0","13.19","0","1.215","","6.22","0",2025-12-16,"19:00","13.28","4.48","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.649","0","34","0","2.386","0","103.2","0","8.23","0","","","8.03","0","-84.5","5.42","16.322","0","10.7","0","1.216","","6.11","0",2025-12-16,"19:15","13.77","4.64","1.51",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.52","0","33.9","0","2.353","0","102.6","0","8.22","0","","","8.02","0","-83.9","5.39","16.138","0","14.88","0","1.223","","5.6","0",2025-12-16,"19:30","14.96","5.03","1.38",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.314","0","33.74","0","2.321","0","101","0","8.14","0","","","8","0","-83","5.41","15.845","0","16.32","0","1.229","","5.92","0",2025-12-16,"19:45","17.09","5.73","1.46",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.113","0","33.59","0","2.288","0","100.4","0","8.14","0","","","7.99","0","-82.3","5.4","15.608","0","12.25","0","1.234","","5.03","0",2025-12-16,"20:00","19.35","6.48","1.24",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.983","0","33.49","0","2.253","0","99.8","0","8.12","0","","","7.99","0","-82.1","5.4","15.45","0","9.17","0","1.222","","4.52","0",2025-12-16,"20:15","20.64","6.9","1.11",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.84","0","33.39","0","2.21","0","100.7","0","8.21","0","","","7.99","0","-82.1","5.41","15.374","0","6.44","0","1.218","","3.56","0",2025-12-16,"20:30","22.71","7.58","0.88",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.754","0","33.32","0","2.167","0","101.2","0","8.26","0","","","7.99","0","-82.3","5.39","15.36","0","5.15","0","1.22","","3.4","0",2025-12-16,"20:45","23.23","7.75","0.84",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.726","0","33.3","0","2.125","0","101.9","0","8.32","0","","","8","0","-82.5","5.4","15.373","0","5","0","1.223","","3.35","0",2025-12-16,"21:00","23.67","7.89","0.82",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.72","0","33.3","0","2.089","0","101.3","0","8.26","0","","","8","0","-82.5","5.39","15.388","0","4.65","0","1.218","","2.54","0",2025-12-16,"21:15","23.19","7.74","0.62",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.006","0","33.51","0","2.053","0","99.9","0","8.11","0","","","8","0","-82.7","5.4","15.579","0","4.7","0","1.222","","2.58","0",2025-12-16,"21:30","21.13","7.06","0.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.11","0","33.59","0","2.015","0","99","0","8","0","","","8","0","-82.8","5.41","15.798","0","4.85","0","1.232","","2.75","0",2025-12-16,"21:45","19.5","6.53","0.67",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.324","0","33.75","0","1.976","0","94.3","0","7.61","0","","","7.98","0","-81.3","5.39","15.849","0","3.47","0","1.226","","1.82","0",2025-12-16,"22:00","18.23","6.11","0.44",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.973","0","33.49","0","1.94","0","99.3","0","8.05","0","","","7.99","0","-82.4","5.4","15.608","0","4.53","0","1.216","","3.47","0",2025-12-16,"22:15","21.32","7.12","0.85",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.978","0","33.49","0","1.902","0","100.1","0","8.13","0","","","7.99","0","-82.4","5.39","15.582","0","6.14","0","1.22","","3.09","0",2025-12-16,"22:30","21.12","7.06","0.76",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.935","0","33.46","0","1.866","0","100.8","0","8.18","0","","","8","0","-82.7","5.4","15.586","0","4.11","0","1.228","","3.06","0",2025-12-16,"22:45","22.12","7.39","0.75",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.074","0","33.56","0","1.828","0","101.9","0","8.24","0","","","8.01","0","-83.2","5.41","15.729","0","4.23","0","1.23","","2.6","0",2025-12-16,"23:00","21.25","7.1","0.64",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.035","0","33.54","0","1.791","0","101.7","0","8.24","0","","","8","0","-83","5.39","15.674","0","4.16","0","1.233","","2.54","0",2025-12-16,"23:15","21.83","7.29","0.62",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","50.981","0","33.49","0","1.754","0","101","0","8.2","0","","","8","0","-82.7","5.4","15.573","0","4.54","0","1.226","","2.59","0",2025-12-16,"23:30","21.47","7.17","0.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.076","0","33.56","0","1.717","0","101.7","0","8.24","0","","","8","0","-83","5.39","15.608","0","4.29","0","1.221","","2.67","0",2025-12-16,"23:45","21.56","7.2","0.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.133","0","33.61","0","1.68","0","101.6","0","8.22","0","","","8.01","0","-83.2","5.4","15.728","0","4.3","0","1.223","","2.78","0",2025-12-17,"00:00","20.44","6.83","0.68",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.084","0","33.57","0","1.645","0","101.6","0","8.23","0","","","8.01","0","-83.2","5.41","15.666","0","4.11","0","1.218","","2.54","0",2025-12-17,"00:15","20.97","7.01","0.62",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.136","0","33.61","0","1.61","0","100.8","0","8.16","0","","","8","0","-83","5.39","15.701","0","4.28","0","1.215","","2.63","0",2025-12-17,"00:30","20.58","6.88","0.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.094","0","33.58","0","1.578","0","100","0","8.12","0","","","8","0","-82.5","5.4","15.57","0","4.33","0","1.22","","2.65","0",2025-12-17,"00:45","20.93","7","0.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.2","0","33.66","0","1.555","0","99.7","0","8.07","0","","","8","0","-82.6","5.39","15.716","0","4.56","0","1.231","","2.61","0",2025-12-17,"01:00","19.62","6.57","0.64",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.26","0","33.7","0","1.535","0","99.5","0","8.03","0","","","8","0","-82.7","5.4","15.798","0","4.69","0","1.229","","2.57","0",2025-12-17,"01:15","19.5","6.52","0.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.305","0","33.74","0","1.534","0","98","0","7.9","0","","","8","0","-82.5","5.41","15.834","0","6.04","0","1.216","","2.48","0",2025-12-17,"01:30","19.08","6.39","0.61",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.429","0","33.83","0","1.557","0","99","0","7.96","0","","","8.01","0","-83.3","5.39","15.997","0","11.05","0","1.217","","3.71","0",2025-12-17,"01:45","17.39","5.83","0.91",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.555","0","33.93","0","1.584","0","99.9","0","7.98","0","","","8.02","0","-84","5.4","16.248","0","20.53","0","1.226","","5.62","0",2025-12-17,"02:00","14.86","5","1.39",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.572","0","33.94","0","1.619","0","101.8","0","8.12","0","","","8.03","0","-84.7","5.39","16.372","0","23.44","0","1.224","","6.67","0",2025-12-17,"02:15","13.76","4.64","1.65",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.574","0","33.94","0","1.656","0","102.2","0","8.15","0","","","8.03","0","-84.9","5.4","16.369","0","22.65","0","1.226","","6.76","0",2025-12-17,"02:30","13.53","4.56","1.67",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.613","0","33.97","0","1.709","0","102.4","0","8.17","0","","","8.03","0","-84.6","5.41","16.287","0","23.94","0","1.226","","7.06","0",2025-12-17,"02:45","13.6","4.59","1.75",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.564","0","33.94","0","1.77","0","101.7","0","8.1","0","","","8.03","0","-84.8","5.39","16.377","0","18.28","0","1.229","","6.3","0",2025-12-17,"03:00","13.66","4.6","1.56",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.579","0","33.95","0","1.837","0","101.9","0","8.12","0","","","8.03","0","-84.6","5.41","16.346","0","18.64","0","1.227","","5.75","0",2025-12-17,"03:15","13.5","4.55","1.42",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.56","0","33.93","0","1.912","0","101.7","0","8.1","0","","","8.03","0","-84.6","5.39","16.383","0","18.6","0","1.229","","6.35","0",2025-12-17,"03:30","13.97","4.71","1.57",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.544","0","33.92","0","1.982","0","101","0","8.05","0","","","8.03","0","-84.5","5.4","16.374","0","15.85","0","1.227","","6.21","0",2025-12-17,"03:45","13.98","4.71","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.54","0","33.92","0","2.051","0","100.8","0","8.04","0","","","8.03","0","-84.6","5.41","16.362","0","15.68","0","1.224","","5.22","0",2025-12-17,"04:00","14.08","4.74","1.29",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.532","0","33.91","0","2.125","0","100.6","0","8.03","0","","","8.03","0","-84.5","5.39","16.328","0","19.32","0","1.22","","6.6","0",2025-12-17,"04:15","14.05","4.73","1.63",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.528","0","33.91","0","2.195","0","100.7","0","8.04","0","","","8.03","0","-84.5","5.4","16.307","0","14.52","0","1.222","","6.69","0",2025-12-17,"04:30","13.95","4.7","1.66",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.523","0","33.91","0","2.269","0","100.6","0","8.03","0","","","8.03","0","-84.3","5.39","16.28","0","12.2","0","1.223","","6.23","0",2025-12-17,"04:45","14.63","4.92","1.54",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.511","0","33.9","0","2.34","0","100.2","0","8","0","","","8.02","0","-84.2","5.4","16.261","0","10.05","0","1.223","","4.63","0",2025-12-17,"05:00","15","5.05","1.14",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.507","0","33.89","0","2.405","0","99.8","0","7.97","0","","","8.02","0","-84.1","5.41","16.266","0","9.42","0","1.225","","5.42","0",2025-12-17,"05:15","15.06","5.06","1.34",""
"","","","","","","","","","","","","","","","gtmfmwq_24G103006_120325_050000.bin","Fort Matanzas","GTMNERR","0","51.508","0","33.89","0","2.46","0","95.2","0","7.61","0","","","8","0","-83.1","5.39","16.28","0","7.83","0","1.226","","2.64","0",2025-12-17,"05:30","14.54","4.89","0.65",""
